ARCH4580,Materials Systems & Production,
ARCH4590,Entrepreneurship and Architecture,"This course addresses the range of economic issues related to the practice of architecture. Topics will include economic cycles and building construction, globalization of architectural practice, case studies of models of practice, setting and negotiation of fees for services, economic relationships of architects and consultants, cost estimation.ARCH 4540 Professional Practice 1 taken concurrently."
ARCH4740,Building Systems and Environment,"Design analysis and performance characteristics of building environmental systems, emphasizing heating, cooling, ventilation, and lighting systems. In addition, building electrical systems, acoustics, water, waste, and drainage systems are covered in terms of fundamental theory, designs, and calculations. Case studies, field trips, and system design project work are required.Prerequisite: ARCH 2360."
ARCH4770,Architectural Design Studio 5,"This is an upper division architectural design studio that explores topics of contemporary interest to the discipline. Students apply for this studio based on their personal interest and professional objectives. Three such studios Architectural Design Studio 5, Architectural Design Studio 6, and Architectural Design Studio 7, are required for the degree. This course is offered in the fall and spring semesters and is required of all architecture undergraduates in the B.Arch. program.Prerequisite: ARCH 2830 Architectural Design Studio 4."
ARCH4780,Architectural Design Studio 6,"This is an upper division architectural design studio that explores topics of contemporary interest to the discipline. Students apply for this studio based on their personal interest and professional objectives. Three such studios Architectural Design Studio 5, Architectural Design Studio 6, and Architectural Design Studio 7, are required for the degree. This course is offered in the fall and spring semesters and is required of all architecture undergraduates in the B.Arch. program.Prerequisite: ARCH 4770 Architectural Design Studio 5."
ARCH4820,Integrated Design Schematic,"This studio is a design-based studio that focuses on the integration of structural, technical, detail, zoning, and code-related issues with respect to the design of a moderate to large-scale building of civic importance. Such building types are (but not limited to) libraries, theaters, city halls, judicial buildings, educational buildings, etc. An important focus of the design project will be the relationship of the building to its urban context. An essential part of the design will involve programming of the building as well as responding to numerous of the learning outcomes defined by the NAAB (the accrediting agency for professional architecture programs) for a comprehensive design project. This course is required of all architecture undergraduates in the B.Arch. program.Prerequisite: ARCH 2830 Architectural Design Studio 4."
ARCH4830,Integrated Design Development,"This studio is a technology-based design studio emphasizing the materialization and making of architectural design projects. The integration of building code requirements for fire protection, life safety, accessibility, building environmental systems, structure, construction, and materiality is central to the effective achievement of design intent. Students become aware of how these issues affect and inform design decisions. They learn to integrate technology, systems, and materials in the comprehensive resolution of building design and gain exposure to construction documents and design documentation. Construction and site visits are an integral part of the studio as is an integrated electronic media seminar on CAD applications. Students must coregister for ARCH 4540 Professional Practice 1, a concurrent 2-credit course that introduces codes, the regulatory process, agreements, contract documents, building design cost control, and administration. This course is required of all architecture undergraduates in the B.Arch. program.Prerequisite: ARCH 4820 Integrated Design Schematic. Corequisite: ARCH 4540 Professional Practice 1."
ARCH4850,Architectural Acoustics 2,"In the spring semester, students will have the opportunity to design their own performance hall. This process will include continued studies of acoustics measurements, simulated sound fields, community noise issues, and professional practice in acoustics consulting. The course will also have detailed lectures on concert hall acoustics, sound quality, and synthesized sound fields. Students will be introduced to a variety of simulation software and measurement equipment in the Acoustics Research Laboratory. After both Architectural Acoustics 1 and 2, the student should be prepared for a basic entry-level position in either acoustics in architecture or in acoustical consulting.Prerequisite: ARCH 4840 or instructor approval."
ARCH4880,Aural Architecture,"In this course, design processes in architectural acoustics will be studied from a psychoacoustical perspective. Different concepts to create physical and virtual acoustic spaces will be discussed based on perceptual design goals. Topics include ecological psychoacoustics, sound quality, auditory virtual environments, and auditory computational modeling.ARCH 4860."
ARCH4920,Final Project Design Studio,"This design studio is the second required course of the two-semester, 5th-year Final Project course sequence in the undergraduate program. The Final Project Design Studio provides a forum for the design and development of a comprehensive architectural proposal pertinent to the Final Project course sequence. This course is required of all fifth-year architecture undergraduates in the B.Arch. program. This is a communication-intensive course.Prerequisites: ARCH 4910 Final Project Design Research Seminar and ARCH 4790 Architectural Design Studio 7."
ARCH4936,Res Investigations: Projbuilt,
ARCH4940,Advanced Individual Projects in Architecture and Environmental Design,Individual projects and readings adapted to the needs of individual students at the advanced level.
ARCH4951,Hooks And Loops   Hyper Stitch,
ARCH4952,Systems Prototyping,
ARCH4959,Baroque Oriental,
ARCH4960,Special Topics in Architecture and Environmental Design,Experimental courses tried out in one or two terms as the general program requires.
ARCH4961,Calligraphy Painting,
ARCH4962,Structural Anatomy Of Bldgs,
ARCH4963,Latin American Study,
ARCH4964,Models Of Vs Models For,
ARCH4965,Chinese Arch & Urbanism,
ARCH4966,A. Hitchcok & The Arch Of Fear,
ARCH4967,Atmospheric Attributes & Prin,
ARCH4968,Contemporary Ceramic Assemb,
ARCH4969,Relationship Btwn Film & Arch,
ARCH4970,Chinese Lang & Cult,
ARCH4974,Chinese Lang & Cult,
ARCH4976,Calligraphy Painting,
ARCH5110,"History, Theory, Criticism 2","This course addresses the history of architectural and related developments in selected Western and non-Western civilizations in order to construct a conceptual and strategic understanding of the relationships between architecture, culture, civilization, technology, and thought. In doing so, it will focus on key constructed spatial phenomena of the pre-modern world and, where relevant, elucidate the connection of these works of architecture and their motivating ideals to those of the modern and contemporary world.Prerequisite: ARCH 5100 History, Theory, Criticism 1."
ARCH5170,Digital Constructs 2,"Building on techniques taught in Digital Constructs 1, this course will expand upon the role of technology in architecture by introducing advanced methods of design analysis and resolution. Students will learn to address issues of optimization, environmental surroundings, structure, and site by using various contemporary analytic softwares. This course is required of all second-year architecture graduate students in the M.Arch. program. Coordination of the relationship of course content to Graduate Architecture Design 2 will be between the Digital Constructs 2 faculty instructor and the studio coordinator and faculty.Prerequisite: ARCH 5160 Digital Constructs 1."
ARCH5210,Graduate Architecture Design 2,"This design studio builds on prior studios emphasizing projects of greater scale and complexity. Typically, the studio designs large-scale housing developments but other projects of similar complexity may be used. The studio requires the analysis and critique of precedent and the writing of an architectural program.Prerequisite: ARCH 5200 Graduate Architecture Design 1."
ARCH5310,Environmental and Ecological Systems,"An exploration of the fundamental principles of human physiology, thermal and luminous comfort, and indoor quality. Emphasis is on bioclimatic and psychrometric climate analysis and its relationship to architectural design, understanding the energy exchange between body in space, the natural meaning of enclosures, and nonstructural materials and systems. The focus is on passive heating, cooling, and daylighting systems and their design. Exercises include vital sign analysis of existing spaces (thermal, air, luminous), forming hypotheses of building performance, using scientific instrumentation, tenant survey techniques, and physical modeling and simulation techniques related to daylighting and shading techniques. This course is required of all architecture graduate students in the M.Arch. program."
ARCH5330,Entrepreneurship and Architecture,"This course addresses the range of economic issues related to the practice of architecture. Topics will include economic cycles and building construction, globalization of architectural practice, case studies of models of practice, setting and negotiation of fees for services, economic relationships of architects and consultants, cost estimation.ARCH 5380 Professional Practice 1 taken concurrently."
ARCH5360,Building Systems and the Environment,"Design analysis and performance characteristics of building environmental systems, emphasizing heating, cooling, ventilation, and lighting systems. In addition, building electrical systems, acoustics, water, waste, and drainage systems are covered in terms of fundamental theory, designs, and calculations. Case studies, field trips, and system design project work are required. This course is required of all architecture graduate students in the M.Arch. program.Prerequisite: ARCH 5310 Environmental and Ecological Systems."
ARCH5380,Professional Practice 1,"This course covers topics that are essential to developing an effective professional architectural practice. The course will address professional obligations and ethics, contracts, registration, office organization, and management. The course will emphasize effective communication, negotiating, public speaking, and team development. This course is required of all architecture graduate students in the M.Arch. program.ARCH 5330 Entrepreneurship and Architecture taken concurrently."
ARCH5390,Professional Practice 2,"This course covers topics that are essential to developing an effective professional architectural practice. The course will address professional obligations and ethics, contracts, registration, office organization, and management. The course will emphasize effective communication, negotiating, public speaking, and team development. This course is required of all architecture graduate students in the M.Arch. program.Prerequisite: ARCH 5380 Professional Practice 1."
ARCH6330,Built Ecologies 2,"In this seminar, students develop and analyze an ecologically sensitive built system related to their thesis topic with particular attention to the architectural, social, and political implications of the work and their inter-relationships. An awareness of the political and economic forces that are instrumental in the development of contemporary built ecologies creates opportunities for innovation in the cultures of making. Course taught in New York City.  
 Prerequisites: ARCH 6310, ARCH 6320, or departmental approval.  
 "
ARCH6360,Interdisciplinary Research Studio,"The studio addresses interdisciplinary exchange within research practice, understanding that buildings operate within complex dynamic systems. Buildings and their material systems are composed of interdependent systemic relationships at multiple scales – 'Built Ecologies' – operating as metabolic systems within and upon existent natural and made systems. Design is a method of research, discovering and developing new systems and strategies transferable to many sites. Course taught in New York City.Prerequisites: ARCH 6340 or equivalent, ARCH 6350 or equivalent, ARCH 6310 or equivalent, and ARCH 6320 or equivalent.   
 "
ARCH6620,Graduate Architecture Design 4,"This is a technology-based design studio emphasizing the materialization and making of architectural design projects. The integration of building code requirements for fire protection, life safety, accessibility, building environmental systems, structure, construction, and materiality is central to the effective achievement of design intent. Students become aware of how these issues affect and inform design decisions. They learn to integrate technology, systems, and materials in the comprehensive resolution of building design and gain exposure to construction documents and design documentation. Construction and site visits are an integral part of the studio as is an integrated electronic media seminar on CAD applications. Students must coregister for ARCH 5380, Professional Practice 1, a concurrent 2-credit course that introduces codes, the regulatory process, agreements, contract documents, building design cost control, and administration. This course is required of all architecture students in the M.Arch. program.Prerequisite: ARCH 6610 Graduate Architecture Design 3."
ARCH6680,"History, Theory, Criticism 3","Works of architecture embody knowledge, ideas, and imagination that express formally, spatially, and materially the ways of living and values of the civilizations in which they occur. A select number of modern and contemporary buildings that represent a high degree of sophistication in the way their architects have approached the breadth of design issues both within and external to the programs of those works will be analyzed critically in order to ascertain the significance and relationships of the multiple systems of order inherent to a work of architecture. Reflecting on the knowledge and understandings acquired in all the previous courses in the history, theory, and criticism sequence, this course is a critical inquiry into the principal ideologies and premises of the most substantive architectural practices in the contemporary world. As such, the content of the course must necessarily evolve as the intellectual and cultural parameters of both theory and practice in the contemporary world change. This course is required of all architecture graduate students in the M.Arch. program.Prerequisite: ARCH 5110."
ARCH6830,Graduate Thesis Seminar: Acoustics,The Graduate Thesis Seminar: Acoustics is designed to provide support to graduate students who are engaged in independent thesis research projects. It is a required course for all graduate students in the Architectural Acoustics programs. This seminar provides a formal opportunity for students and faculty from a range of concentrations to meet together and discuss thesis work in progress.Prerequisite: ARCH 6810.
ARCH6880,Sonics Research Laboratory 2,"The second semester of the Sonics Research Lab includes advanced acoustical measurement techniques. Another important part of the semester curriculum concerns noise sources, noise control, and vibration measurements. State-of-the-art, commercial software and school research-based software will be used for simulation/analysis/measurement of room acoustics in order to show the students how such technical tools assist in acoustics research and consulting practice for the design of performance and public spaces. The course will also give students a deeper theoretical understanding of architectural acoustics in order to assist them in room acoustics research. There will also be labs to reflect typical measurement procedures and (if time permits) site visits to acoustics research labs and different types of acoustical spaces. The Sonics Research Lab II emphasizes more training on independent hands-on and problem-solving skills (than the SRL I).  B.S. and B.Arch., and other school students can only register for the 4000 level of this course and M.S.Arch. students must register only for the 6000 level of this course.  Prerequisite: ARCH 6870/ARCH 4870 or instructor approval."
ARCH6890,Aural Architecture,"In this course, design processes in architectural acoustics will be studied from a psychoacoustical perspective. Different concepts to create physical and virtual acoustic spaces will be discussed based on perceptual design goals. Topics include ecological psychoacoustics, sound quality, auditory virtual environments, and auditory computational modeling.  Prerequisite: ARCH 6860."
ARCH6900,Graduate Thesis Seminar,Readings and discussion of topical materials that are selected to place graduate projects and theses in a comprehensive context.
ARCH6910,Doctoral Seminar 1,"This seminar introduces a disciplinary-specific approach to the development of research problem definition and research methods. The topics considered will be drawn from and situated within the various fields of study that support doctoral study in architectural sciences, as well as from research activities in related fields in engineering, science, and the humanities. Case studies of prototypical architectural science research will evaluate current practice, identifying state of knowledge with the field and the resources and settings necessary to support the research activity. "
ARCH6920,Doctoral Seminar 2,"This seminar builds upon Doctoral Seminar 1 by cultivating a disciplinary-specific approach to the development of research problem definition and research methods. The topics considered will be drawn from and situated within the various fields of study that support doctoral study in architectural sciences, as well as from research activities in related fields in engineering, science, and the humanities. Case studies of prototypical architectural science research will evaluate current practice, identifying state of knowledge with the field and the resources and settings necessary to support the research activity.ARCH 6910 Doctoral Seminar 1."
ARCH6940,Advanced Individual Projects in Architecture and Environmental Design,Individual projects and readings adapted to the needs of individual students at the advanced level.
ARCH6948,Graduate Final Project,"This design studio is the second required course of the two-semester, 3rd-year Graduate Final Project course sequence in the graduate M.Arch. program. The Graduate Final Project Design Studio provides a forum for the design and development of a comprehensive architectural proposal pertinent to the Final Project course sequence. This course is required of all third-year architecture graduate students in the M.Arch. program."
ARCH6961,Geo Actors Ii,
ARCH6962,Advanced Digital Design Ii,
ARCH6964,Arch Visualization & Movng Img,
ARCH6966,Perspectives In Alz Research,
ARCH6980,Master's Project,"Active participation in a master's-level project, under the supervision of a faculty adviser, leading to a master's project report. Grades S or U are assigned at the end of the semester.  If recommended by the adviser, the master's project may be accepted by the Office of Graduate Education to be archived in the library.Prerequisites: ARCH 6630, ARCH 6750."
ARCH6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master's thesis. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library."
ARCH9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S."
LGHT4760,Lighting Workshop,"The Lighting Workshop is a research and design studio integrating scholarship, technology, design, policy, and communication in an intensive, project specific context. The course includes a number of topics, selected each year by faculty. These topics are selected to emphasize scholarship; require a variety of written and verbal presentation techniques; increase synthesizing skills in design, applications, and visualization software; and require teamwork and individual efforts. The Lighting Workshop emphasizes studio and seminar work supplemented with lecture, class discussions, and individual and group research, design, writing, and reading assignments."
LGHT4870,Light and Health,"This course will explore the effects of light and lighting on people's physical and psychological health and well-being. Lectures will focus on the physiology of the visual and circadian systems, the relationship between lighting and visual performance and circadian photobiology, including the relationship between lighting and Alzheimer's disease, sleep disorder, alertness, seasonal affective disorder (SAD), and breast cancer. The course will conclude with a research project studying the interaction of light and human health in the built environment. Students will learn to apply their newly acquired knowledge of the health effects of light to lighting design and application.LGHT 4840 - Human Factors in Lighting."
LGHT4940,Advanced Individual Projects in Lighting,Individual projects and readings adapted to the needs of individual students at the advanced level.
LGHT6760,Lighting Workshop,"The Lighting Workshop is a research and design studio integrating scholarship, technology, design, policy, and communication in an intensive, project specific context. The course includes a number of topics, selected each year by faculty. These topics are selected to emphasize scholarship; require a variety of written and verbal presentation techniques; increase synthesizing skills in design, applications, and visualization software; and require teamwork and individual efforts. The Lighting Workshop emphasizes studio and seminar work supplemented with lecture, class discussions, and individual and group research, design, writing, and reading assignments.Prerequisite: LGHT 4230."
LGHT6770,Light and Health,"This course will explore the effects of light and lighting on people's physical and psychological health and well-being. Lectures will focus on the physiology of the visual and circadian systems, the relationship between lighting and visual performance and circadian photobiology, including the relationship between lighting and Alzheimer's disease, sleep disorder, alertness, seasonal affective disorder (SAD), and breast cancer. The course will conclude with a research project studying the interaction of light and human health in the built environment. Students will learn to apply their newly acquired knowledge of the health effects of light to lighting design and application.Prerequisite: LGHT 4840."
LGHT6780,Lighting Leadership Seminar,"A series of topics and case studies to prepare students for leadership roles in the lighting industry. Topics relate to product innovation and factors influencing changes of policy and processes in the lighting industry and involve lecture and discussion sessions and reading assignments. Case studies examine selected topics in greater depth, using actual situations to illustrate interactions of technology and business forces."
LGHT6940,Advanced Individual Projects in Lighting,Individual projects and readings adapted to the needs of individual students at the advanced level.
LGHT6960,Lighting Research Design I,
LGHT6962,Lighting Research Design 2,
LGHT6966,Perspectives In Alz Research,
LGHT6980,Master's Project,"Active participation in a master's-level project, under the supervision of a faculty adviser, leading to a master's project report. The course is the culminating experience in the Master's of Science in Architectural Sciences with a Concentration in Lighting and the Master's of Science in Lighting. It is taught by faculty at the Lighting Research Center (LRC). The course allows students to work independently with a member of faculty to synthesize the information provided in formal course work by undertaking a master's-level  project in lighting. Grades of IP are assigned until the master's project has been approved by the faculty adviser. Grades will then be listed as S. If recommended by the adviser, the master's project may be accepted by the Office of Graduate Education to be archived in the library."
MGMT1100,Introduction to Management,"This is a required first course for management majors and minors. In a case-based format, it emphasizes broad, basic principles of managerial functions and processes using an interdisciplinary approach to goal-oriented situations of private and public organizations."
MGMT1250,Management Professional Development 2,"The course is the second in a two-part series of Professional Development Workshops that teach practical skills to enhance business students' readiness to enter the professional world and achieve workplace success and a high degree of professionalism. The course emphasizes the following themes: professional oral and written presentation, professional goal setting, feedback giving and receiving, conflict and business ethics, networking, and meeting management."
MGMT1260,Business Law and Ethics,"This course focuses on legal and ethical considerations in management. Topics include torts, contracts, criminal and property law, constitutional and administrative law, dispute resolution, business formation, and equal opportunity. Students will also develop an awareness of ethics in managerial decision making, including recognizing and analyzing ethical issues in the workplace, promoting ethical behavior in corporations, and recognizing social responsibilities of business."
MGMT2100,Statistical Methods,"This course develops an understanding of concepts in business statistics and focuses on application of concepts in problem-solving situations. In particular, students learn to present and describe data, analyze probability distributions, make statistical inferences based on data samples, and develop models for prediction and forecasting.Prerequisites: MATH 1500 and MATH 1520 or permission of instructor."
MGMT2300,Financial Accounting,"An introduction to the basic concepts and standards underlying financial accounting systems. Several important concepts will be studied in detail, including: revenue recognition, inventory, long-lived assets, long term liabilities, and equity. The course emphasizes the construction of the basic financial accounting statements - the income statement, balance sheet, and cash flow statement - as well as their interpretation. MGMT 1100 Introduction to Management or instructor permission."
MGMT2320,Managerial Finance,"An introduction to corporate financial analysis and decision making. This course covers the following topics: financial statement analysis, valuation principles, risk and return analysis, working capital management, capital budgeting, cost of capital, capital structure, and dividend policy.Prerequisites:  MGMT 2300 Financial Accounting."
MGMT2430,Marketing Principles,"This course provides students with an understanding of marketing principles and the role of the marketing discipline. The course is intended to help students learn the basic concepts and practices of marketing and to familiarize them with the terminology and techniques for properly framing and analyzing marketing problems. In addition to marketing concepts, processes, and strategy, issues such as the social consequences of marketing are discussed.MGMT 1100."
MGMT2510,Introduction to Data Management and Analytics,"An introduction to the fundamentals of data management and analysis with applications in business and information systems. Through hands-on exercises students will develop competencies in working with data through spreadsheets applications and relational databases. Topics include foundational concepts in information systems, spreadsheets, and basic data modeling and database design."
MGMT2940,Studies in Management,"Student plans a course of selected topics in management theory or practice not listed in this catalog. The instructor who will supervise and grade the student must approve the plan. Lectures, discussions, conferences, or seminars may be used in conjunction with the independent study.Prerequisite: permission of instructor."
MGMT4080,Networks and Value Creation,Increasingly the competitive landscape in many industries is shaped not only by individual firm competencies but more by those of the extended value networks that organizations are part of. The course focuses on how value networks for demand fulfillment can be designed and managed. Key concepts related to how inter-enterprise integration and value chain constellations can be deployed to effectively detect and fulfill customer needs in a cost-efficient manner. The course will also examine several sourcing strategies and their suitability and economics for different types of products and services.Prerequisite: MGMT 4100 Quantitative Methods.
MGMT4100,Quantitative Methods for Business,"This course introduces the student to the business management of production and operations systems. The concepts are related to inventory control, forecasting, scheduling, man-powers, and facilities planning. Computer usage includes Excel and specialized packages.MGMT 2100 Statistical Methods or equivalent."
MGMT4110,Operations Management,"This course introduces the student to the operations function in services and manufacturing-oriented firms. Students develop an appreciation of the concepts, principles, and techniques used for decision making in the operations function. The course takes a managerial perspective. Students cannot receive credit for this course if they have already taken ISYE 2210."
MGMT4140,Computer Information Systems,"This course provides the undergraduate management student with an introduction to the concept and components of computer-based ""management information systems"" (MIS) and their integration into organizational processes to gain competitive advantage. This course will examine approaches for developing and using information systems in support of business processes. Topics include: the impact of computer-based information systems on organizations; the basic technology components of modern information systems; the process by which information systems are created and changed; and selected management and technology issues."
MGMT4150,IT Project Management,This capstone concentration course provides the student with conceptual and applied material focusing on the effective implementation of information. A central theme underlying this course is that information system implementation is best thought of as a bridge between systems design and utilization and that it must be understood in the context of the development process as a whole. The course examines a wide array of interrelated issues not generally covered in a systems analysis and design course including: process development life cycle; project management and systems engineering; process reengineering and maturity; organizational learning and evaluation.
MGMT4170,Data Resource Management,"This is a hands-on course where students will learn a mix of theoretical and practical tools. Using these tools, they will solve a variety of supply chain problems, both analytically and numerically. Students will examine data and use this to understand supply, demand, and inventory levels using R to model many of these problems. The course will also review the data and assess its suitability for modelling. Time series, Markov chain, optimal control, linear programming, statistical analysis, and other mathematical tools will be used to reveal the data's secrets. The bottom line is these insights will be used to make recommendations to firms and other decision makers.Students will also look at qualitative problems through the examination and discussions of cases in class. Not everything can be distilled to a number and so a holistic view of business problems will be taken to make more strategic recommendations. Teams of students will then solve and present these case results.MGMT 4100 and MGMT 4110."
MGMT4250,Managerial Accounting,"This course focuses on the principles of managerial accounting, in three major areas: 1) how managerial behavior influences costs; 2) how managers use accounting information to make strategic decisions; and 3) how to evaluate and control managerial actions. A student cannot receive credit for both the graduate and undergraduate versions of this course.MGMT 2300."
MGMT4270,Intermediate Accounting I,"This is the first intermediate course on the theory and practice of accounting and financial reporting. Designed for both accounting and finance majors, this course combines a study of the theory, rationale, and objectives of corporate financial reporting with an examination of current reporting principles. The aim is to develop a realistic understanding of the strengths and weaknesses of corporate financial reporting, particularly from the viewpoint of the consumer of such financial information. MGMT 2300."
MGMT4320,Investments I,"Introduction to financial markets, financial instruments, and basic investment principles. The course provides students with an understanding of how to value securities, how to assess risk and return tradeoffs, how to make investment decisions, and how to measure investment performance. Topics include market microstructure and impact of technology on securities markets, principles of investment banking, valuation of stocks and bonds and hybrid instruments, portfolio theory, asset pricing models, bond portfolio management, and derivative securities.MGMT 2300 Financial Accounting, MGMT 2320 Managerial Finance."
MGMT4360,International Financial Management,"The objective of this course is to provide a conceptual understanding of the international financial markets and instruments and how corporations and investors use them in their financial decision-making process. The course coverage includes the international financial environment, foreign exchange markets, offshore financial markets, derivative securities markets, and international capital markets. Class sessions will be devoted to lectures and case discussions on topics outlined in the class schedule. Equipped with the background provided in the classroom, students solve problems and analyze cases representing real-life situations. A student cannot receive credit for both the graduate and undergraduate versions of this course.MGMT 2320 Managerial Finance"
MGMT4450,Internet Marketing,"Technology is a vital link in how modern corporations identify, acquire, transact with, and keep their customers. This course provides an introduction to both the technology infrastructure most relevant to the customer relationship as well marketing issues that result from the application of computers and communication networks. Topics include issues related to social media, search, online advertising, blogging, customer relationship management, online market segmentation, and marketing of IT products. A student cannot receive credit for both the graduate and undergraduate versions of this course.MGMT 2430."
MGMT4490,Advertising Strategy and Promotions,Development of branding strategies to accomplish marketing objectives. The development of media plans and schedules to deliver advertising promotions element in the marketing mix. A student cannot receive credit for both the graduate and undergraduate versions of this course.MGMT 2430 Marketing Principles.
MGMT4520,Introduction to Technological Entrepreneurship,"An introductory course for initiating a new business venture and developing it into a self-sustaining and profitable enterprise. Provides understanding of the process whereby a person decides to become an entrepreneur, screens opportunities, selects an appropriate product/market target, and obtains the necessary resources. Also, provides the theoretical and practical knowledge for the preparation of formal business plans for the development of new products, processes, and services and for the financing of new enterprises. A student cannot receive credit for both the graduate and undergraduate versions of this course."
MGMT4530,Starting Up a New Venture,An understanding of the critical issues related to starting up a new business is gained through team-based experiential learning. Small teams of students develop a comprehensive business plan that can be used to raise money for a new or relatively new venture. The business plans are eligible for submission to the Rensselaer Business Plan Competition. The experiential learning process is enhanced through team meetings with faculty and/or course advisers and through oral presentations to the entire class.
MGMT4540,Venture Capital Finance,"This course covers the theory and practice of venture capital financing of entrepreneurial firms. Topics to be discussed include the structure and governance of venture capital funds, venture capital financial contracting, valuation of entrepreneurial firms, staging, syndication, capital structure, and exits (IPOs, acquisitions, secondary sales, buybacks, and liquidations). International differences in venture capital markets will also be studied. A student cannot receive credit for both the graduate and undergraduate versions of this course."
MGMT4700,Corporate Entrepreneurship,"In order to survive, corporations need to renew themselves. This requires instilling an entrepreneurial mindset which is often a challenge for large established corporations. Corporations caught up in the web of commoditization, stagnation, down-sizing, cost-cutting, re-engineering and the fast pace of globalization and technical change have come to realize that boosting their entrepreneurial capabilities, can improve their competitive positions through creating new markets and even transforming their industries. Yet overall, these efforts have produced uneven success. Although entrepreneurs in organizations can benefit from the knowledge resources, experience, and financial assets and networks of the large firm, they are constrained by the firm's inertial structure and entrenched management practices, as well as by the influence of current customers. This course helps students understand these challenges and how to cope with them through developing appropriate corporate competencies, structures, systems, and talent management practices."
MGMT4850,Organizational Behavior in High Performance Organizations,"This course provides an overview of basic processes in human behavior that influence the effectiveness of individuals, groups and organizations. Its focus is on understanding what happens during interpersonal interactions in work situations, and what can be done to make employees more effective. Topics covered include organizational socialization, motivation, decision-making, team dynamics, virtual teams, influence, and conflict management. Numerous exercises and case analyses are used in class to help provide students with insights into these processes.MGMT 1100 Introduction to Management or permission of the instructor."
MGMT4860,Human Resources in High Performance Organizations,"This course provides an overview of human resources principles and practices in business organizations. Students are given tools for understanding how people are managed on a day-to-day basis. Topics include: the recruiting and hiring process; self, peer, and managerial evaluations; training and development; and legal issues related to the work setting and the job-search process. Students come away with an understanding of the difficulties and challenges associated with workforce management. This course utilizes a combination of lecture, discussion, and experiential exercises. MGMT 1100 Introduction to Management or permission of the instructor."
MGMT4870,Strategy and Policy,"This is a course that integrates the functional fields of management. The first part of the course focuses on the tools and discipline commonly used in strategy formulation. The second part focuses on the implementation of strategy in a variety of contexts.MGMT 2300 Accounting for Decision Making, MGMT 2320 Managerial Finance, MGMT 2430 Marketing Principles, and MGMT 4110 Operations Management."
MGMT4900,Practicum in Management,"A problem-solving experience in a business enterprise or public organization in which the student works individually or in a team project. Prior to the start of the internship a list of the learning objectives for this internship will be provided by the student to the faculty mentor. Upon completion of the internship, a written report of the outcomes of the internship and a detailed description of how the learning objectives were met will be provided by the student to the faculty mentor."
MGMT4960,Financial Technology,
MGMT4961,"Engineering, Science & Mgmt",
MGMT4963,Applied Analytics Pred Model,
MGMT4964,Supply Chain Analytics,
MGMT4965,Marketing Analytics,
MGMT4966,Intro To Machine Learning Apps,
MGMT6020,Financial Management I,"The purpose of this course is to develop a working understanding of the major investment and financial decisions of the firm. Emphasis will be placed upon identifying and solving the problems commonly faced by financial managers. The course presents the needed theory and develops financial problem solving skills through individualized problem solving, structured case analysis, and industry and company analysis using Internet sources."
MGMT6140,Information Systems for Management,"Analyzes the use of information and communications technology to improve performance and to achieve organizational goals. Examines information systems in sales, marketing, finance, and operations. Provides a framework for understanding and evaluating IS contributions to product services and managerial effectiveness. Focuses upon implementation of information technology as a strategic weapon for productivity and competitive advantage. Lectures, case discussion, projects, and technical supplements."
MGMT6160,Applied Analytics and Predictive Modeling,"Business analytics enables organizations to leverage large volumes of data in order to make more informed decisions. It encompasses a range of approaches to integrating, organizing, and applying data in various settings. This course develops an understanding of concepts in business analytics and data manipulation. In particular, through hands-on experience with a range of techniques students will learn to work with large data sets, analyze trends and segments, and develop models for prediction and forecasting. This course is part of the Master's program in Business Analytics and builds on foundations learned in the fall semester.MGMT 6100 Statistics for Managerial Decision Making or equivalent."
MGMT6210,Managerial Accounting,"This course focuses on the principles of managerial accounting, in three major areas: 1) how managerial behavior influences costs; 2) how managers use accounting information to make strategic decisions; and 3) how to evaluate and control managerial actions. A student cannot receive credit for both the graduate and undergraduate versions of this course.MGMT 6190 Introduction to Accounting and Financial Management or MGMT 7740 Accounting for Reporting and Control."
MGMT6230,Global Sourcing and Procurement,"Sourcing is an important function that has a significant impact on the profitability of firms. This course examines sourcing from a strategic and operational perspective and presents best practices and frameworks for effective sourcing in large and small firms. Topics covered include factors influencing sourcing strategies of firms and the importance of sourcing in supply chain management, procurement strategies for commodities, differentiated products and services, electronic procurement and cost containment strategies, supplier evaluation and selection, negotiation and contracting, and global sourcing strategies.MGMT 6100 Statistics for Managerial Decision making or equivalent."
MGMT6260,Entrepreneurial Finance,"The overall objective of this course is to understand how entrepreneurs and investors create value, noting that their interests do not always coincide. This involves learning about topics which trace out the ""venture capital cycle""; opportunity recognition; valuation and evaluation; negotiation; structuring financing contract; managing investment; exit strategy. This course is structured into three modules: valuation, private equity market, and harvesting entrepreneurial value. A student cannot receive credit for both the graduate and undergraduate versions of this course."
